Time                             R       Lat       Lon
2022-01-12/01:36:50          10.52     2.705     310.4
2022-01-12/01:37:00          10.52     2.709     310.5
2022-01-12/01:37:10          10.52     2.713     310.6
2022-01-12/01:37:20          10.51     2.718     310.7
2022-01-12/01:37:30          10.51     2.722     310.8
2022-01-12/01:37:40          10.51     2.726     310.9
2022-01-12/01:37:50          10.51     2.730     311.0
2022-01-12/01:38:00          10.50     2.735     311.1
2022-01-12/01:38:10          10.50     2.739     311.2
2022-01-12/01:38:20          10.50     2.743     311.3
2022-01-12/01:38:30          10.50     2.748     311.4
2022-01-12/01:38:40          10.50     2.752     311.5
2022-01-12/01:38:50          10.49     2.756     311.6
2022-01-12/01:39:00          10.49     2.761     311.7
2022-01-12/01:39:10          10.49     2.765     311.8
2022-01-12/01:39:20          10.49     2.769     311.9
2022-01-12/01:39:30          10.48     2.774     312.0
2022-01-12/01:39:40          10.48     2.778     312.1
2022-01-12/01:39:50          10.48     2.782     312.2
2022-01-12/01:40:00          10.48     2.787     312.3
2022-01-12/01:40:10          10.47     2.791     312.4
2022-01-12/01:40:20          10.47     2.795     312.5
2022-01-12/01:40:30          10.47     2.800     312.6
2022-01-12/01:40:40          10.47     2.804     312.7
2022-01-12/01:40:50          10.47     2.808     312.8
2022-01-12/01:41:00          10.46     2.813     312.9
2022-01-12/01:41:10          10.46     2.817     313.0
2022-01-12/01:41:20          10.46     2.821     313.1
2022-01-12/01:41:30          10.46     2.826     313.2
2022-01-12/01:41:40          10.45     2.830     313.3
2022-01-12/01:41:50          10.45     2.834     313.4
2022-01-12/01:42:00          10.45     2.839     313.5
2022-01-12/01:42:10          10.45     2.843     313.6
2022-01-12/01:42:20          10.44     2.847     313.7
2022-01-12/01:42:30          10.44     2.852     313.8
2022-01-12/01:42:40          10.44     2.856     313.9
2022-01-12/01:42:50          10.44     2.860     314.0
2022-01-12/01:43:00          10.44     2.865     314.1
2022-01-12/01:43:10          10.43     2.869     314.2
2022-01-12/01:43:20          10.43     2.873     314.3
2022-01-12/01:43:30          10.43     2.878     314.4
2022-01-12/01:43:40          10.43     2.882     314.5
2022-01-12/01:43:50          10.42     2.887     314.6
2022-01-12/01:44:00          10.42     2.891     314.7
2022-01-12/01:44:10          10.42     2.895     314.8
2022-01-12/01:44:20          10.42     2.900     314.9
2022-01-12/01:44:30          10.41     2.904     315.0
2022-01-12/01:44:40          10.41     2.908     315.1
2022-01-12/01:44:50          10.41     2.913     315.2
2022-01-12/01:45:00          10.41     2.917     315.3
2022-01-12/01:45:10          10.41     2.922     315.4
2022-01-12/01:45:20          10.40     2.926     315.5
2022-01-12/01:45:30          10.40     2.930     315.6
2022-01-12/01:45:40          10.40     2.935     315.7
2022-01-12/01:45:50          10.40     2.939     315.8
2022-01-12/01:46:00          10.39     2.944     315.9
2022-01-12/01:46:10          10.39     2.948     316.1
2022-01-12/01:46:20          10.39     2.952     316.2
2022-01-12/01:46:30          10.39     2.957     316.3
2022-01-12/01:46:40          10.38     2.961     316.4
2022-01-12/01:46:50          10.38     2.966     316.5
2022-01-12/01:47:00          10.38     2.970     316.6
2022-01-12/01:47:10          10.38     2.974     316.7
2022-01-12/01:47:20          10.38     2.979     316.8
2022-01-12/01:47:30          10.37     2.983     316.9
2022-01-12/01:47:40          10.37     2.988     317.0
2022-01-12/01:47:50          10.37     2.992     317.1
2022-01-12/01:48:00          10.37     2.996     317.2
2022-01-12/01:48:10          10.36     3.001     317.3
2022-01-12/01:48:20          10.36     3.005     317.4
2022-01-12/01:48:30          10.36     3.010     317.5
2022-01-12/01:48:40          10.36     3.014     317.6
2022-01-12/01:48:50          10.35     3.019     317.7
2022-01-12/01:49:00          10.35     3.023     317.8
2022-01-12/01:49:10          10.35     3.027     317.9
2022-01-12/01:49:20          10.35     3.032     318.0
2022-01-12/01:49:30          10.35     3.036     318.1
2022-01-12/01:49:40          10.34     3.041     318.2
2022-01-12/01:49:50          10.34     3.045     318.3
2022-01-12/01:50:00          10.34     3.050     318.4
2022-01-12/01:50:10          10.34     3.054     318.5
2022-01-12/01:50:20          10.33     3.058     318.6
2022-01-12/01:50:30          10.33     3.063     318.7
2022-01-12/01:50:40          10.33     3.067     318.8
2022-01-12/01:50:50          10.33     3.072     318.9
2022-01-12/01:51:00          10.32     3.076     319.0
2022-01-12/01:51:10          10.32     3.081     319.1
2022-01-12/01:51:20          10.32     3.085     319.2
2022-01-12/01:51:30          10.32     3.090     319.3
2022-01-12/01:51:40          10.32     3.094     319.4
2022-01-12/01:51:50          10.31     3.099     319.5
2022-01-12/01:52:00          10.31     3.103     319.6
2022-01-12/01:52:10          10.31     3.108     319.7
2022-01-12/01:52:20          10.31     3.112     319.8
2022-01-12/01:52:30          10.30     3.116     319.9
2022-01-12/01:52:40          10.30     3.121     320.0
2022-01-12/01:52:50          10.30     3.125     320.1
2022-01-12/01:53:00          10.30     3.130     320.2
2022-01-12/01:53:10          10.29     3.134     320.3
2022-01-12/01:53:20          10.29     3.139     320.4
2022-01-12/01:53:30          10.29     3.143     320.5
2022-01-12/01:53:40          10.29     3.148     320.6
2022-01-12/01:53:50          10.29     3.152     320.7
2022-01-12/01:54:00          10.28     3.157     320.8
2022-01-12/01:54:10          10.28     3.161     320.9
2022-01-12/01:54:20          10.28     3.166     321.0
2022-01-12/01:54:30          10.28     3.170     321.1
2022-01-12/01:54:40          10.27     3.175     321.2
2022-01-12/01:54:50          10.27     3.179     321.3
2022-01-12/01:55:00          10.27     3.184     321.4
2022-01-12/01:55:10          10.27     3.188     321.5
2022-01-12/01:55:20          10.26     3.193     321.6
2022-01-12/01:55:30          10.26     3.197     321.7
2022-01-12/01:55:40          10.26     3.202     321.8
2022-01-12/01:55:50          10.26     3.206     321.9
2022-01-12/01:56:00          10.26     3.211     322.0
2022-01-12/01:56:10          10.25     3.215     322.1
2022-01-12/01:56:20          10.25     3.220     322.2
2022-01-12/01:56:30          10.25     3.224     322.3
2022-01-12/01:56:40          10.25     3.229     322.4
2022-01-12/01:56:50          10.24     3.233     322.5
2022-01-12/01:57:00          10.24     3.238     322.6
2022-01-12/01:57:10          10.24     3.242     322.7
2022-01-12/01:57:20          10.24     3.247     322.8
2022-01-12/01:57:30          10.23     3.252     322.9
2022-01-12/01:57:40          10.23     3.256     323.1
2022-01-12/01:57:50          10.23     3.261     323.2
2022-01-12/01:58:00          10.23     3.265     323.3
2022-01-12/01:58:10          10.22     3.270     323.4
2022-01-12/01:58:20          10.22     3.274     323.5
2022-01-12/01:58:30          10.22     3.279     323.6
2022-01-12/01:58:40          10.22     3.283     323.7
2022-01-12/01:58:50          10.22     3.288     323.8
2022-01-12/01:59:00          10.21     3.292     323.9
2022-01-12/01:59:10          10.21     3.297     324.0
2022-01-12/01:59:20          10.21     3.302     324.1
2022-01-12/01:59:30          10.21     3.306     324.2
2022-01-12/01:59:40          10.20     3.311     324.3
2022-01-12/01:59:50          10.20     3.315     324.4
2022-01-12/02:00:00          10.20     3.320     324.5
2022-01-12/02:00:10          10.20     3.324     324.6
2022-01-12/02:00:20          10.19     3.329     324.7
2022-01-12/02:00:30          10.19     3.333     324.8
2022-01-12/02:00:40          10.19     3.338     324.9
2022-01-12/02:00:50          10.19     3.343     325.0
2022-01-12/02:01:00          10.19     3.347     325.1
2022-01-12/02:01:10          10.18     3.352     325.2
2022-01-12/02:01:20          10.18     3.356     325.3
2022-01-12/02:01:30          10.18     3.361     325.4
2022-01-12/02:01:40          10.18     3.366     325.5
2022-01-12/02:01:50          10.17     3.370     325.6
2022-01-12/02:02:00          10.17     3.375     325.7
2022-01-12/02:02:10          10.17     3.379     325.8
2022-01-12/02:02:20          10.17     3.384     325.9
2022-01-12/02:02:30          10.16     3.388     326.0
2022-01-12/02:02:40          10.16     3.393     326.1
2022-01-12/02:02:50          10.16     3.398     326.2
2022-01-12/02:03:00          10.16     3.402     326.3
2022-01-12/02:03:10          10.15     3.407     326.4
2022-01-12/02:03:20          10.15     3.411     326.5
2022-01-12/02:03:30          10.15     3.416     326.6
2022-01-12/02:03:40          10.15     3.421     326.7
2022-01-12/02:03:50          10.15     3.425     326.8
2022-01-12/02:04:00          10.14     3.430     326.9
2022-01-12/02:04:10          10.14     3.435     327.0
2022-01-12/02:04:20          10.14     3.439     327.1
2022-01-12/02:04:30          10.14     3.444     327.2
2022-01-12/02:04:40          10.13     3.448     327.3
2022-01-12/02:04:50          10.13     3.453     327.4
2022-01-12/02:05:00          10.13     3.458     327.5
2022-01-12/02:05:10          10.13     3.462     327.6
2022-01-12/02:05:20          10.12     3.467     327.7
2022-01-12/02:05:30          10.12     3.472     327.8
2022-01-12/02:05:40          10.12     3.476     327.9
2022-01-12/02:05:50          10.12     3.481     328.0
2022-01-12/02:06:00          10.12     3.485     328.1
2022-01-12/02:06:10          10.11     3.490     328.2
2022-01-12/02:06:20          10.11     3.495     328.3
2022-01-12/02:06:30          10.11     3.499     328.4
2022-01-12/02:06:40          10.11     3.504     328.5
2022-01-12/02:06:50          10.10     3.509     328.6
2022-01-12/02:07:00          10.10     3.513     328.7
2022-01-12/02:07:10          10.10     3.518     328.8
2022-01-12/02:07:20          10.10     3.523     328.9
2022-01-12/02:07:30          10.09     3.527     329.0
2022-01-12/02:07:40          10.09     3.532     329.1
2022-01-12/02:07:50          10.09     3.537     329.2
2022-01-12/02:08:00          10.09     3.541     329.3
2022-01-12/02:08:10          10.08     3.546     329.4
2022-01-12/02:08:20          10.08     3.551     329.5
2022-01-12/02:08:30          10.08     3.555     329.6
2022-01-12/02:08:40          10.08     3.560     329.7
2022-01-12/02:08:50          10.08     3.565     329.8
2022-01-12/02:09:00          10.07     3.569     330.0
2022-01-12/02:09:10          10.07     3.574     330.1
2022-01-12/02:09:20          10.07     3.579     330.2
2022-01-12/02:09:30          10.07     3.583     330.3
2022-01-12/02:09:40          10.06     3.588     330.4
2022-01-12/02:09:50          10.06     3.593     330.5
2022-01-12/02:10:00          10.06     3.597     330.6
2022-01-12/02:10:10          10.06     3.602     330.7
2022-01-12/02:10:20          10.05     3.607     330.8
2022-01-12/02:10:30          10.05     3.612     330.9
2022-01-12/02:10:40          10.05     3.616     331.0
2022-01-12/02:10:50          10.05     3.621     331.1
2022-01-12/02:11:00          10.04     3.626     331.2
2022-01-12/02:11:10          10.04     3.630     331.3
2022-01-12/02:11:20          10.04     3.635     331.4
2022-01-12/02:11:30          10.04     3.640     331.5
2022-01-12/02:11:40          10.04     3.644     331.6
2022-01-12/02:11:50          10.03     3.649     331.7
2022-01-12/02:12:00          10.03     3.654     331.8
2022-01-12/02:12:10          10.03     3.659     331.9
2022-01-12/02:12:20          10.03     3.663     332.0
2022-01-12/02:12:30          10.02     3.668     332.1
2022-01-12/02:12:40          10.02     3.673     332.2
2022-01-12/02:12:50          10.02     3.678     332.3
2022-01-12/02:13:00          10.02     3.682     332.4
2022-01-12/02:13:10          10.01     3.687     332.5
2022-01-12/02:13:20          10.01     3.692     332.6
2022-01-12/02:13:30          10.01     3.696     332.7
2022-01-12/02:13:40          10.01     3.701     332.8
2022-01-12/02:13:50          10.00     3.706     332.9
2022-01-12/02:14:00          10.00     3.711     333.0
2022-01-12/02:14:10          10.00     3.715     333.1
2022-01-12/02:14:20          9.998     3.720     333.2
2022-01-12/02:14:30          9.995     3.725     333.3
2022-01-12/02:14:40          9.993     3.730     333.4
2022-01-12/02:14:50          9.991     3.734     333.5
2022-01-12/02:15:00          9.988     3.739     333.6
2022-01-12/02:15:10          9.986     3.744     333.7
2022-01-12/02:15:20          9.984     3.749     333.8
2022-01-12/02:15:30          9.981     3.754     333.9
2022-01-12/02:15:40          9.979     3.758     334.0
2022-01-12/02:15:50          9.977     3.763     334.1
2022-01-12/02:16:00          9.974     3.768     334.2
2022-01-12/02:16:10          9.972     3.773     334.3
2022-01-12/02:16:20          9.969     3.777     334.4
2022-01-12/02:16:30          9.967     3.782     334.5
2022-01-12/02:16:40          9.965     3.787     334.6
2022-01-12/02:16:50          9.962     3.792     334.7
2022-01-12/02:17:00          9.960     3.796     334.8
2022-01-12/02:17:10          9.958     3.801     334.9
2022-01-12/02:17:20          9.955     3.806     335.0
2022-01-12/02:17:30          9.953     3.811     335.1
2022-01-12/02:17:40          9.951     3.816     335.2
2022-01-12/02:17:50          9.948     3.820     335.3
2022-01-12/02:18:00          9.946     3.825     335.4
2022-01-12/02:18:10          9.944     3.830     335.5
2022-01-12/02:18:20          9.941     3.835     335.6
2022-01-12/02:18:30          9.939     3.840     335.7
2022-01-12/02:18:40          9.936     3.844     335.8
2022-01-12/02:18:50          9.934     3.849     335.9
2022-01-12/02:19:00          9.932     3.854     336.0
2022-01-12/02:19:10          9.929     3.859     336.1
2022-01-12/02:19:20          9.927     3.864     336.2
2022-01-12/02:19:30          9.925     3.869     336.3
2022-01-12/02:19:40          9.922     3.873     336.4
2022-01-12/02:19:50          9.920     3.878     336.5
2022-01-12/02:20:00          9.918     3.883     336.6
2022-01-12/02:20:10          9.915     3.888     336.8
2022-01-12/02:20:20          9.913     3.893     336.9
2022-01-12/02:20:30          9.910     3.898     337.0
2022-01-12/02:20:40          9.908     3.902     337.1
2022-01-12/02:20:50          9.906     3.907     337.2
2022-01-12/02:21:00          9.903     3.912     337.3
2022-01-12/02:21:10          9.901     3.917     337.4
