Time	R	Lat	Lon
2022-01-12/00:12:42	1.006	-76.304	283.82
2022-01-12/00:12:43	1.006	-76.30266666666667	283.83
2022-01-12/00:12:44	1.006	-76.30133333333333	283.84
2022-01-12/00:12:45	1.006	-76.3	283.85
2022-01-12/00:12:46	1.006	-76.29866666666666	283.86
2022-01-12/00:12:47	1.006	-76.29733333333333	283.87
2022-01-12/00:12:48	1.006	-76.296	283.88
2022-01-12/00:12:49	1.006	-76.29466666666667	283.89
2022-01-12/00:12:50	1.006	-76.29333333333334	283.9
2022-01-12/00:12:51	1.006	-76.292	283.90999999999997
2022-01-12/00:12:52	1.006	-76.29066666666667	283.92
2022-01-12/00:12:53	1.006	-76.28933333333333	283.93
2022-01-12/00:12:54	1.006	-76.288	283.94
2022-01-12/00:12:55	1.006	-76.28666666666666	283.95
2022-01-12/00:12:56	1.006	-76.28533333333334	283.96
2022-01-12/00:12:57	1.006	-76.284	283.97
2022-01-12/00:12:58	1.006	-76.28266666666667	283.98
2022-01-12/00:12:59	1.006	-76.28133333333334	283.99
2022-01-12/00:13:00	1.006	-76.28	284.0
2022-01-12/00:13:01	1.006	-76.27866666666667	284.01
2022-01-12/00:13:02	1.006	-76.27733333333333	284.02
2022-01-12/00:13:03	1.006	-76.276	284.03
2022-01-12/00:13:04	1.006	-76.27466666666666	284.04
2022-01-12/00:13:05	1.006	-76.27333333333334	284.05
2022-01-12/00:13:06	1.006	-76.272	284.06
2022-01-12/00:13:07	1.006	-76.27066666666667	284.07
2022-01-12/00:13:08	1.006	-76.26933333333334	284.08
2022-01-12/00:13:09	1.006	-76.268	284.09000000000003
2022-01-12/00:13:10	1.006	-76.26666666666667	284.1
2022-01-12/00:13:11	1.006	-76.26533333333333	284.11
2022-01-12/00:13:12	1.006	-76.264	284.12
2022-01-12/00:13:13	1.006	-76.26266666666668	284.13
2022-01-12/00:13:14	1.006	-76.26133333333334	284.14
2022-01-12/00:13:15	1.006	-76.26	284.15
2022-01-12/00:13:16	1.006	-76.25866666666667	284.16
2022-01-12/00:13:17	1.006	-76.25733333333334	284.17
2022-01-12/00:13:18	1.006	-76.256	284.18
2022-01-12/00:13:19	1.006	-76.25466666666667	284.19
2022-01-12/00:13:20	1.006	-76.25333333333333	284.2
2022-01-12/00:13:21	1.006	-76.252	284.21000000000004
2022-01-12/00:13:22	1.006	-76.25066666666667	284.22
2022-01-12/00:13:23	1.006	-76.24933333333334	284.23
2022-01-12/00:13:24	1.006	-76.248	284.24
2022-01-12/00:13:25	1.006	-76.24666666666667	284.25
2022-01-12/00:13:26	1.006	-76.24533333333333	284.26
2022-01-12/00:13:27	1.006	-76.244	284.27
2022-01-12/00:13:28	1.006	-76.24266666666666	284.28000000000003
2022-01-12/00:13:29	1.006	-76.24133333333333	284.29
2022-01-12/00:13:30	1.006	-76.24000000000001	284.3
2022-01-12/00:13:31	1.006	-76.23866666666667	284.31
2022-01-12/00:13:32	1.006	-76.23733333333334	284.32
2022-01-12/00:13:33	1.006	-76.236	284.33000000000004
2022-01-12/00:13:34	1.006	-76.23466666666667	284.34000000000003
2022-01-12/00:13:35	1.006	-76.23333333333333	284.35
2022-01-12/00:13:36	1.006	-76.232	284.36
2022-01-12/00:13:37	1.006	-76.23066666666666	284.37
2022-01-12/00:13:38	1.006	-76.22933333333333	284.38
2022-01-12/00:13:39	1.006	-76.22800000000001	284.39
2022-01-12/00:13:40	1.006	-76.22666666666667	284.40000000000003
2022-01-12/00:13:41	1.006	-76.22533333333334	284.41
2022-01-12/00:13:42	1.006	-76.224	284.42
2022-01-12/00:13:43	1.006	-76.22266666666667	284.43
2022-01-12/00:13:44	1.006	-76.22133333333333	284.44
2022-01-12/00:13:45	1.006	-76.22	284.45000000000005
2022-01-12/00:13:46	1.006	-76.21866666666666	284.46000000000004
2022-01-12/00:13:47	1.006	-76.21733333333333	284.47
2022-01-12/00:13:48	1.006	-76.21600000000001	284.48
2022-01-12/00:13:49	1.006	-76.21466666666667	284.49
2022-01-12/00:13:50	1.006	-76.21333333333334	284.5
2022-01-12/00:13:51	1.006	-76.212	284.51
2022-01-12/00:13:52	1.006	-76.21066666666667	284.52000000000004
2022-01-12/00:13:53	1.006	-76.20933333333333	284.53000000000003
2022-01-12/00:13:54	1.006	-76.208	284.54
2022-01-12/00:13:55	1.006	-76.20666666666666	284.55
2022-01-12/00:13:56	1.006	-76.20533333333334	284.56
2022-01-12/00:13:57	1.006	-76.20400000000001	284.57000000000005
2022-01-12/00:13:58	1.006	-76.20266666666667	284.58000000000004
2022-01-12/00:13:59	1.006	-76.20133333333334	284.59000000000003
2022-01-12/00:14:00	1.006	-76.2	284.6
2022-01-12/00:14:01	1.006	-76.19866666666667	284.61
2022-01-12/00:14:02	1.006	-76.19733333333333	284.62
2022-01-12/00:14:03	1.006	-76.196	284.63
2022-01-12/00:14:04	1.006	-76.19466666666666	284.64000000000004
2022-01-12/00:14:05	1.006	-76.19333333333334	284.65000000000003
2022-01-12/00:14:06	1.006	-76.19200000000001	284.66
2022-01-12/00:14:07	1.006	-76.19066666666667	284.67
2022-01-12/00:14:08	1.006	-76.18933333333334	284.68
2022-01-12/00:14:09	1.006	-76.188	284.69
2022-01-12/00:14:10	1.006	-76.18666666666667	284.70000000000005
2022-01-12/00:14:11	1.006	-76.18533333333333	284.71000000000004
2022-01-12/00:14:12	1.006	-76.184	284.72
2022-01-12/00:14:13	1.006	-76.18266666666668	284.73
2022-01-12/00:14:14	1.006	-76.18133333333334	284.74
2022-01-12/00:14:15	1.006	-76.18	284.75
2022-01-12/00:14:16	1.006	-76.17866666666667	284.76
2022-01-12/00:14:17	1.006	-76.17733333333334	284.77000000000004
2022-01-12/00:14:18	1.006	-76.176	284.78000000000003
2022-01-12/00:14:19	1.006	-76.17466666666667	284.79
2022-01-12/00:14:20	1.006	-76.17333333333333	284.8
2022-01-12/00:14:21	1.006	-76.172	284.81
2022-01-12/00:14:22	1.006	-76.17066666666668	284.82
2022-01-12/00:14:23	1.006	-76.16933333333334	284.83
2022-01-12/00:14:24	1.006	-76.168	284.84000000000003
2022-01-12/00:14:25	1.006	-76.16666666666667	284.85
2022-01-12/00:14:26	1.006	-76.16533333333334	284.86
2022-01-12/00:14:27	1.006	-76.164	284.87
2022-01-12/00:14:28	1.006	-76.16266666666667	284.88
2022-01-12/00:14:29	1.006	-76.16133333333333	284.89
2022-01-12/00:14:30	1.006	-76.16	284.9
2022-01-12/00:14:31	1.006	-76.15866666666668	284.91
2022-01-12/00:14:32	1.006	-76.15733333333334	284.92
2022-01-12/00:14:33	1.006	-76.156	284.93
2022-01-12/00:14:34	1.006	-76.15466666666667	284.94
2022-01-12/00:14:35	1.006	-76.15333333333334	284.95
2022-01-12/00:14:36	1.006	-76.152	284.96
2022-01-12/00:14:37	1.006	-76.15066666666667	284.97
2022-01-12/00:14:38	1.006	-76.14933333333333	284.98
2022-01-12/00:14:39	1.006	-76.14800000000001	284.99
2022-01-12/00:14:40	1.006	-76.14666666666668	285.0
2022-01-12/00:14:41	1.006	-76.14533333333334	285.01
2022-01-12/00:14:42	1.006	-76.144	285.02
2022-01-12/00:14:43	1.006	-76.14266666666667	285.03
2022-01-12/00:14:44	1.006	-76.14133333333334	285.04
2022-01-12/00:14:45	1.006	-76.14	285.05
2022-01-12/00:14:46	1.006	-76.13866666666667	285.06
2022-01-12/00:14:47	1.006	-76.13733333333333	285.07
2022-01-12/00:14:48	1.006	-76.13600000000001	285.08
2022-01-12/00:14:49	1.006	-76.13466666666667	285.09
2022-01-12/00:14:50	1.006	-76.13333333333334	285.1
2022-01-12/00:14:51	1.006	-76.132	285.11
2022-01-12/00:14:52	1.006	-76.13066666666667	285.12
2022-01-12/00:14:53	1.006	-76.12933333333334	285.13
2022-01-12/00:14:54	1.006	-76.128	285.14
2022-01-12/00:14:55	1.006	-76.12666666666667	285.15
2022-01-12/00:14:56	1.006	-76.12533333333334	285.15999999999997
2022-01-12/00:14:57	1.006	-76.12400000000001	285.17
2022-01-12/00:14:58	1.006	-76.12266666666667	285.18
2022-01-12/00:14:59	1.006	-76.12133333333334	285.19
2022-01-12/00:15:00	1.006	-76.12	285.2
2022-01-12/00:15:01	1.006	-76.11866666666667	285.21
2022-01-12/00:15:02	1.006	-76.11733333333333	285.21999999999997
2022-01-12/00:15:03	1.006	-76.116	285.23
2022-01-12/00:15:04	1.006	-76.11466666666666	285.24
2022-01-12/00:15:05	1.006	-76.11333333333334	285.25
2022-01-12/00:15:06	1.006	-76.11200000000001	285.26
2022-01-12/00:15:07	1.006	-76.11066666666667	285.27
2022-01-12/00:15:08	1.006	-76.10933333333334	285.28
2022-01-12/00:15:09	1.006	-76.108	285.28999999999996
2022-01-12/00:15:10	1.006	-76.10666666666667	285.3
2022-01-12/00:15:11	1.006	-76.10533333333333	285.31
2022-01-12/00:15:12	1.006	-76.104	285.32
2022-01-12/00:15:13	1.006	-76.10266666666668	285.33
2022-01-12/00:15:14	1.006	-76.10133333333334	285.34
2022-01-12/00:15:15	1.006	-76.10000000000001	285.35
2022-01-12/00:15:16	1.006	-76.09866666666667	285.36
2022-01-12/00:15:17	1.006	-76.09733333333334	285.37
2022-01-12/00:15:18	1.006	-76.096	285.38
2022-01-12/00:15:19	1.006	-76.09466666666667	285.39
2022-01-12/00:15:20	1.006	-76.09333333333333	285.4
2022-01-12/00:15:21	1.006	-76.092	285.40999999999997
2022-01-12/00:15:22	1.006	-76.09066666666668	285.42
2022-01-12/00:15:23	1.006	-76.08933333333334	285.43
2022-01-12/00:15:24	1.006	-76.08800000000001	285.44
2022-01-12/00:15:25	1.006	-76.08666666666667	285.45
2022-01-12/00:15:26	1.006	-76.08533333333334	285.46
2022-01-12/00:15:27	1.006	-76.084	285.47
2022-01-12/00:15:28	1.006	-76.08266666666667	285.48
2022-01-12/00:15:29	1.006	-76.08133333333333	285.49
2022-01-12/00:15:30	1.006	-76.08000000000001	285.5
2022-01-12/00:15:31	1.006	-76.07866666666668	285.51
2022-01-12/00:15:32	1.006	-76.07733333333334	285.52
2022-01-12/00:15:33	1.006	-76.07600000000001	285.53
2022-01-12/00:15:34	1.006	-76.07466666666667	285.54
2022-01-12/00:15:35	1.006	-76.07333333333334	285.55
2022-01-12/00:15:36	1.006	-76.072	285.56
2022-01-12/00:15:37	1.006	-76.07066666666667	285.57
2022-01-12/00:15:38	1.006	-76.06933333333333	285.58
2022-01-12/00:15:39	1.006	-76.06800000000001	285.59000000000003
2022-01-12/00:15:40	1.006	-76.06666666666668	285.6
2022-01-12/00:15:41	1.006	-76.06533333333334	285.61
2022-01-12/00:15:42	1.006	-76.06400000000001	285.62
2022-01-12/00:15:43	1.006	-76.06266666666667	285.63
2022-01-12/00:15:44	1.006	-76.06133333333334	285.64
2022-01-12/00:15:45	1.006	-76.06	285.65
2022-01-12/00:15:46	1.006	-76.05866666666667	285.66
2022-01-12/00:15:47	1.006	-76.05733333333333	285.67
2022-01-12/00:15:48	1.006	-76.05600000000001	285.68
2022-01-12/00:15:49	1.006	-76.05466666666668	285.69
2022-01-12/00:15:50	1.006	-76.05333333333334	285.7
2022-01-12/00:15:51	1.006	-76.052	285.71000000000004
2022-01-12/00:15:52	1.006	-76.05066666666667	285.72
2022-01-12/00:15:53	1.006	-76.04933333333334	285.73
2022-01-12/00:15:54	1.006	-76.048	285.74
2022-01-12/00:15:55	1.006	-76.04666666666667	285.75
2022-01-12/00:15:56	1.006	-76.04533333333335	285.76
2022-01-12/00:15:57	1.006	-76.04400000000001	285.77
2022-01-12/00:15:58	1.006	-76.04266666666668	285.78000000000003
2022-01-12/00:15:59	1.006	-76.04133333333334	285.79
2022-01-12/00:16:00	1.006	-76.04	285.8
2022-01-12/00:16:01	1.006	-76.03866666666667	285.81
2022-01-12/00:16:02	1.006	-76.03733333333334	285.82
2022-01-12/00:16:03	1.006	-76.036	285.83
2022-01-12/00:16:04	1.006	-76.03466666666667	285.84000000000003
2022-01-12/00:16:05	1.006	-76.03333333333333	285.85
2022-01-12/00:16:06	1.006	-76.03200000000001	285.86
2022-01-12/00:16:07	1.006	-76.03066666666668	285.87
2022-01-12/00:16:08	1.006	-76.02933333333334	285.88
2022-01-12/00:16:09	1.006	-76.028	285.89
2022-01-12/00:16:10	1.006	-76.02666666666667	285.9
2022-01-12/00:16:11	1.006	-76.02533333333334	285.91
2022-01-12/00:16:12	1.006	-76.024	285.92
2022-01-12/00:16:13	1.006	-76.02266666666667	285.93
2022-01-12/00:16:14	1.006	-76.02133333333333	285.94
2022-01-12/00:16:15	1.006	-76.02000000000001	285.95
2022-01-12/00:16:16	1.006	-76.01866666666668	285.96
2022-01-12/00:16:17	1.006	-76.01733333333334	285.97
2022-01-12/00:16:18	1.006	-76.016	285.98
2022-01-12/00:16:19	1.006	-76.01466666666667	285.99
2022-01-12/00:16:20	1.006	-76.01333333333334	286.0
2022-01-12/00:16:21	1.006	-76.012	286.01
2022-01-12/00:16:22	1.006	-76.01066666666667	286.02
2022-01-12/00:16:23	1.006	-76.00933333333333	286.03
2022-01-12/00:16:24	1.006	-76.008	286.04
2022-01-12/00:16:25	1.006	-76.00666666666666	286.05
2022-01-12/00:16:26	1.006	-76.00533333333334	286.06
2022-01-12/00:16:27	1.006	-76.004	286.07
2022-01-12/00:16:28	1.006	-76.00266666666667	286.08
2022-01-12/00:16:29	1.006	-76.00133333333333	286.09
2022-01-12/00:16:30	1.006	-76.0	286.1
2022-01-12/00:16:31	1.006	-75.99866666666667	286.11
2022-01-12/00:16:32	1.006	-75.99733333333333	286.12
2022-01-12/00:16:33	1.006	-75.996	286.13
2022-01-12/00:16:34	1.006	-75.99466666666666	286.14
2022-01-12/00:16:35	1.006	-75.99333333333334	286.15
2022-01-12/00:16:36	1.006	-75.992	286.15999999999997
2022-01-12/00:16:37	1.006	-75.99066666666667	286.17
2022-01-12/00:16:38	1.006	-75.98933333333333	286.18
2022-01-12/00:16:39	1.006	-75.988	286.19
2022-01-12/00:16:40	1.006	-75.98666666666666	286.2
2022-01-12/00:16:41	1.006	-75.98533333333333	286.21
2022-01-12/00:16:42	1.006	-75.984	286.21999999999997
2022-01-12/00:16:43	1.006	-75.98266666666666	286.22999999999996
2022-01-12/00:16:44	1.006	-75.98133333333332	286.24
2022-01-12/00:16:45	1.006	-75.98	286.25
2022-01-12/00:16:46	1.006	-75.97866666666667	286.26
2022-01-12/00:16:47	1.006	-75.97733333333333	286.27
2022-01-12/00:16:48	1.006	-75.976	286.28
2022-01-12/00:16:49	1.006	-75.97466666666666	286.28999999999996
2022-01-12/00:16:50	1.006	-75.97333333333333	286.29999999999995
2022-01-12/00:16:51	1.006	-75.972	286.31
2022-01-12/00:16:52	1.006	-75.97066666666666	286.32
2022-01-12/00:16:53	1.006	-75.96933333333332	286.33
2022-01-12/00:16:54	1.006	-75.96799999999999	286.34
2022-01-12/00:16:55	1.006	-75.96666666666667	286.34999999999997
2022-01-12/00:16:56	1.006	-75.96533333333333	286.35999999999996
2022-01-12/00:16:57	1.006	-75.964	286.37
2022-01-12/00:16:58	1.006	-75.96266666666666	286.38
2022-01-12/00:16:59	1.006	-75.96133333333333	286.39
2022-01-12/00:17:00	1.006	-75.96	286.4
2022-01-12/00:17:01	1.006	-75.95866666666666	286.4083333333333
2022-01-12/00:17:02	1.006	-75.95733333333332	286.41666666666663
2022-01-12/00:17:03	1.006	-75.95599999999999	286.42499999999995
2022-01-12/00:17:04	1.006	-75.95466666666665	286.43333333333334
2022-01-12/00:17:05	1.006	-75.95333333333333	286.44166666666666
2022-01-12/00:17:06	1.006	-75.952	286.45
2022-01-12/00:17:07	1.006	-75.95066666666666	286.4583333333333
2022-01-12/00:17:08	1.006	-75.94933333333333	286.46666666666664
2022-01-12/00:17:09	1.006	-75.948	286.47499999999997
2022-01-12/00:17:10	1.006	-75.94666666666666	286.4833333333333
2022-01-12/00:17:11	1.006	-75.94533333333332	286.4916666666666
2022-01-12/00:17:12	1.006	-75.94399999999999	286.5
2022-01-12/00:17:13	1.006	-75.94266666666667	286.5083333333333
2022-01-12/00:17:14	1.006	-75.94133333333333	286.51666666666665
2022-01-12/00:17:15	1.006	-75.94	286.525
2022-01-12/00:17:16	1.006	-75.93866666666666	286.5333333333333
2022-01-12/00:17:17	1.006	-75.93733333333333	286.54166666666663
2022-01-12/00:17:18	1.006	-75.93599999999999	286.54999999999995
2022-01-12/00:17:19	1.006	-75.93466666666666	286.55833333333334
2022-01-12/00:17:20	1.006	-75.93333333333332	286.56666666666666
2022-01-12/00:17:21	1.006	-75.93199999999999	286.575
2022-01-12/00:17:22	1.006	-75.93066666666667	286.5833333333333
2022-01-12/00:17:23	1.006	-75.92933333333333	286.59166666666664
2022-01-12/00:17:24	1.006	-75.928	286.59999999999997
2022-01-12/00:17:25	1.006	-75.92666666666666	286.6083333333333
2022-01-12/00:17:26	1.006	-75.92533333333333	286.6166666666666
2022-01-12/00:17:27	1.006	-75.92399999999999	286.625
2022-01-12/00:17:28	1.006	-75.92266666666666	286.6333333333333
2022-01-12/00:17:29	1.006	-75.92133333333332	286.64166666666665
2022-01-12/00:17:30	1.006	-75.91999999999999	286.65
2022-01-12/00:17:31	1.006	-75.91866666666667	286.6583333333333
2022-01-12/00:17:32	1.006	-75.91733333333333	286.66666666666663
2022-01-12/00:17:33	1.006	-75.916	286.67499999999995
2022-01-12/00:17:34	1.006	-75.91466666666666	286.68333333333334
2022-01-12/00:17:35	1.006	-75.91333333333333	286.69166666666666
2022-01-12/00:17:36	1.006	-75.91199999999999	286.7
2022-01-12/00:17:37	1.006	-75.91066666666666	286.7083333333333
2022-01-12/00:17:38	1.006	-75.90933333333332	286.71666666666664
2022-01-12/00:17:39	1.006	-75.908	286.72499999999997
2022-01-12/00:17:40	1.006	-75.90666666666667	286.7333333333333
2022-01-12/00:17:41	1.006	-75.90533333333333	286.7416666666666
2022-01-12/00:17:42	1.006	-75.904	286.75
2022-01-12/00:17:43	1.006	-75.90266666666666	286.7583333333333
2022-01-12/00:17:44	1.006	-75.90133333333333	286.76666666666665
2022-01-12/00:17:45	1.006	-75.89999999999999	286.775
2022-01-12/00:17:46	1.006	-75.89866666666666	286.7833333333333
2022-01-12/00:17:47	1.006	-75.89733333333332	286.79166666666663
2022-01-12/00:17:48	1.006	-75.896	286.79999999999995
2022-01-12/00:17:49	1.006	-75.89466666666667	286.80833333333334
2022-01-12/00:17:50	1.006	-75.89333333333333	286.81666666666666
2022-01-12/00:17:51	1.006	-75.892	286.825
2022-01-12/00:17:52	1.006	-75.89066666666666	286.8333333333333
2022-01-12/00:17:53	1.006	-75.88933333333333	286.84166666666664
2022-01-12/00:17:54	1.006	-75.88799999999999	286.84999999999997
2022-01-12/00:17:55	1.006	-75.88666666666666	286.8583333333333
2022-01-12/00:17:56	1.006	-75.88533333333334	286.8666666666666
2022-01-12/00:17:57	1.006	-75.884	286.875
2022-01-12/00:17:58	1.006	-75.88266666666667	286.8833333333333
2022-01-12/00:17:59	1.006	-75.88133333333333	286.89166666666665
2022-01-12/00:18:00	1.006	-75.88	286.9
2022-01-12/00:18:01	1.006	-75.87866666666666	286.90999999999997
2022-01-12/00:18:02	1.006	-75.87733333333333	286.91999999999996
2022-01-12/00:18:03	1.006	-75.87599999999999	286.93
2022-01-12/00:18:04	1.006	-75.87466666666666	286.94
2022-01-12/00:18:05	1.006	-75.87333333333333	286.95
2022-01-12/00:18:06	1.006	-75.872	286.96
2022-01-12/00:18:07	1.006	-75.87066666666666	286.96999999999997
2022-01-12/00:18:08	1.006	-75.86933333333333	286.97999999999996
2022-01-12/00:18:09	1.006	-75.868	286.99
2022-01-12/00:18:10	1.006	-75.86666666666666	287.0
2022-01-12/00:18:11	1.006	-75.86533333333333	287.01
2022-01-12/00:18:12	1.006	-75.86399999999999	287.02
2022-01-12/00:18:13	1.006	-75.86266666666667	287.03
2022-01-12/00:18:14	1.006	-75.86133333333333	287.04
2022-01-12/00:18:15	1.006	-75.86	287.05
2022-01-12/00:18:16	1.006	-75.85866666666666	287.06
2022-01-12/00:18:17	1.006	-75.85733333333333	287.07
2022-01-12/00:18:18	1.006	-75.856	287.08
2022-01-12/00:18:19	1.006	-75.85466666666666	287.09
2022-01-12/00:18:20	1.006	-75.85333333333332	287.1
2022-01-12/00:18:21	1.006	-75.85199999999999	287.11
2022-01-12/00:18:22	1.006	-75.85066666666667	287.12
2022-01-12/00:18:23	1.006	-75.84933333333333	287.13
2022-01-12/00:18:24	1.006	-75.848	287.14
2022-01-12/00:18:25	1.006	-75.84666666666666	287.15000000000003
2022-01-12/00:18:26	1.006	-75.84533333333333	287.16
2022-01-12/00:18:27	1.006	-75.844	287.17
2022-01-12/00:18:28	1.006	-75.84266666666666	287.18
2022-01-12/00:18:29	1.006	-75.84133333333332	287.19
2022-01-12/00:18:30	1.006	-75.84	287.20000000000005
2022-01-12/00:18:31	1.006	-75.83866666666667	287.21000000000004
2022-01-12/00:18:32	1.006	-75.83733333333333	287.22
2022-01-12/00:18:33	1.006	-75.836	287.23
2022-01-12/00:18:34	1.006	-75.83466666666666	287.24
2022-01-12/00:18:35	1.006	-75.83333333333333	287.25
2022-01-12/00:18:36	1.006	-75.832	287.26000000000005
2022-01-12/00:18:37	1.006	-75.83066666666666	287.27000000000004
2022-01-12/00:18:38	1.006	-75.82933333333332	287.28000000000003
2022-01-12/00:18:39	1.006	-75.828	287.29
2022-01-12/00:18:40	1.006	-75.82666666666667	287.3
2022-01-12/00:18:41	1.006	-75.82533333333333	287.31000000000006
2022-01-12/00:18:42	1.006	-75.824	287.32000000000005
2022-01-12/00:18:43	1.006	-75.82266666666666	287.33000000000004
2022-01-12/00:18:44	1.006	-75.82133333333333	287.34000000000003
2022-01-12/00:18:45	1.006	-75.82	287.35
2022-01-12/00:18:46	1.006	-75.81866666666666	287.36
2022-01-12/00:18:47	1.006	-75.81733333333332	287.37000000000006
2022-01-12/00:18:48	1.006	-75.816	287.38000000000005
2022-01-12/00:18:49	1.006	-75.81466666666667	287.39000000000004
2022-01-12/00:18:50	1.006	-75.81333333333333	287.40000000000003
2022-01-12/00:18:51	1.006	-75.812	287.41
2022-01-12/00:18:52	1.006	-75.81066666666666	287.4200000000001
2022-01-12/00:18:53	1.006	-75.80933333333333	287.43000000000006
2022-01-12/00:18:54	1.006	-75.80799999999999	287.44000000000005
2022-01-12/00:18:55	1.006	-75.80666666666666	287.45000000000005
2022-01-12/00:18:56	1.006	-75.80533333333334	287.46000000000004
2022-01-12/00:18:57	1.006	-75.804	287.47
2022-01-12/00:18:58	1.006	-75.80266666666667	287.4800000000001
2022-01-12/00:18:59	1.006	-75.80133333333333	287.49000000000007
2022-01-12/00:19:00	1.006	-75.8	287.50000000000006
2022-01-12/00:19:01	1.006	-75.79866666666666	287.51000000000005
2022-01-12/00:19:02	1.006	-75.79733333333333	287.52000000000004
2022-01-12/00:19:03	1.006	-75.79599999999999	287.53000000000003
2022-01-12/00:19:04	1.006	-75.79466666666666	287.5400000000001
2022-01-12/00:19:05	1.006	-75.79333333333334	287.55000000000007
