Time                             Mshell         energy           flux
2022-01-12/01:35:15          11.77    0.1565     0.000
2022-01-12/01:35:15          11.77    0.1950 8.240e+08
2022-01-12/01:35:15          11.77    0.2432 1.593e+09
2022-01-12/01:35:15          11.77    0.3030 1.737e+09
2022-01-12/01:35:15          11.77    0.3776 1.576e+09
2022-01-12/01:35:15          11.77    0.4700 1.494e+09
2022-01-12/01:35:15          11.77    0.5855 1.277e+09
2022-01-12/01:35:15          11.77    0.7291 9.078e+08
2022-01-12/01:35:15          11.77    0.9078 6.245e+08
2022-01-12/01:35:15          11.77     1.129 4.231e+08
2022-01-12/01:35:15          11.77     1.406 3.051e+08
2022-01-12/01:35:15          11.77     1.751 2.253e+08
2022-01-12/01:35:15          11.77     2.180 1.699e+08
2022-01-12/01:35:15          11.77     2.715 1.281e+08
2022-01-12/01:35:15          11.77     3.375 9.806e+07
2022-01-12/01:35:15          11.77     4.202 7.214e+07
2022-01-12/01:35:15          11.77     5.232 5.401e+07
2022-01-12/01:35:15          11.77     6.521 3.894e+07
2022-01-12/01:35:15          11.77     8.126 2.774e+07
2022-01-12/01:35:15          11.77     10.11 1.894e+07
2022-01-12/01:35:15          11.77     12.59 1.376e+07
2022-01-12/01:35:15          11.77     15.68 1.046e+07
2022-01-12/01:35:15          11.77     19.53 7.148e+06
2022-01-12/01:35:15          11.77     24.32 5.201e+06
2022-01-12/01:35:15          11.77     39.23 3.854e+06
2022-01-12/01:35:15          11.77     46.73 2.828e+06
2022-01-12/01:35:15          11.77     56.30 2.047e+06
2022-01-12/01:35:15          11.77     67.84 1.519e+06
2022-01-12/01:35:15          11.77     81.77 1.079e+06
2022-01-12/01:35:15          11.77     98.36 9.325e+05
2022-01-12/01:35:15          11.77     118.6 8.010e+05
2022-01-12/01:35:15          11.77     142.9 6.056e+05
2022-01-12/01:35:15          11.77     171.8 4.767e+05
2022-01-12/01:35:15          11.77     206.7 4.194e+05
2022-01-12/01:35:15          11.77     247.6 2.789e+05
2022-01-12/01:35:15          11.77     295.9 2.008e+05
2022-01-12/01:35:15          11.77     353.2 1.334e+05
2022-01-12/01:35:15          11.77     421.5 8.586e+04
2022-01-12/01:35:15          11.77     504.2 5.558e+04
2022-01-12/01:35:15          11.77     605.4 3.075e+04
2022-01-12/01:35:15          11.77     731.8 1.743e+04
2022-01-12/01:35:15          11.77     972.3     8994.
2022-01-12/01:35:45          11.76   0.03075     0.000
2022-01-12/01:35:45          11.76   0.03242     0.000
2022-01-12/01:35:45          11.76   0.04127     0.000
2022-01-12/01:35:45          11.76   0.05200     0.000
2022-01-12/01:35:45          11.76   0.06481     0.000
2022-01-12/01:35:45          11.76   0.08088     0.000
2022-01-12/01:35:45          11.76    0.1005     0.000
2022-01-12/01:35:45          11.76    0.1256     0.000
2022-01-12/01:35:45          11.76    0.1565     0.000
2022-01-12/01:35:45          11.76    0.1950 2.853e+07
2022-01-12/01:35:45          11.76    0.2432 2.700e+08
2022-01-12/01:35:45          11.76    0.3030 5.792e+08
2022-01-12/01:35:45          11.76    0.3776 7.711e+08
2022-01-12/01:35:45          11.76    0.4700 8.914e+08
2022-01-12/01:35:45          11.76    0.5855 1.010e+09
2022-01-12/01:35:45          11.76    0.7291 8.817e+08
2022-01-12/01:35:45          11.76    0.9078 5.886e+08
2022-01-12/01:35:45          11.76     1.129 3.670e+08
2022-01-12/01:35:45          11.76     1.406 2.303e+08
2022-01-12/01:35:45          11.76     1.751 1.465e+08
2022-01-12/01:35:45          11.76     2.180 1.708e+08
2022-01-12/01:35:45          11.76     2.715 1.302e+08
2022-01-12/01:35:45          11.76     3.375 9.678e+07
2022-01-12/01:35:45          11.76     4.202 7.053e+07
2022-01-12/01:35:45          11.76     5.232 5.287e+07
2022-01-12/01:35:45          11.76     6.521 3.658e+07
2022-01-12/01:35:45          11.76     8.126 2.680e+07
2022-01-12/01:35:45          11.76     10.11 1.913e+07
2022-01-12/01:35:45          11.76     12.59 1.366e+07
2022-01-12/01:35:45          11.76     15.68 9.398e+06
2022-01-12/01:35:45          11.76     19.53 6.781e+06
2022-01-12/01:35:45          11.76     24.32 4.581e+06
2022-01-12/01:35:45          11.76     39.23 3.446e+06
2022-01-12/01:35:45          11.76     46.73 2.331e+06
2022-01-12/01:35:45          11.76     56.30 1.789e+06
2022-01-12/01:35:45          11.76     67.84 1.260e+06
2022-01-12/01:35:45          11.76     81.77 9.584e+05
2022-01-12/01:35:45          11.76     98.36 7.453e+05
2022-01-12/01:35:45          11.76     118.6 5.967e+05
2022-01-12/01:35:45          11.76     142.9 4.525e+05
2022-01-12/01:35:45          11.76     171.8 3.438e+05
2022-01-12/01:35:45          11.76     206.7 2.724e+05
2022-01-12/01:35:45          11.76     247.6 2.140e+05
2022-01-12/01:35:45          11.76     295.9 1.563e+05
2022-01-12/01:35:45          11.76     353.2 1.033e+05
2022-01-12/01:35:45          11.76     421.5 6.448e+04
2022-01-12/01:35:45          11.76     504.2 4.088e+04
2022-01-12/01:35:45          11.76     605.4 2.298e+04
2022-01-12/01:35:45          11.76     731.8 1.230e+04
2022-01-12/01:35:45          11.76     972.3     6110.
2022-01-12/01:36:15          11.76   0.03075     0.000
2022-01-12/01:36:15          11.76   0.03242     0.000
2022-01-12/01:36:15          11.76   0.04127     0.000
2022-01-12/01:36:15          11.76   0.05200     0.000
2022-01-12/01:36:15          11.76   0.06481     0.000
2022-01-12/01:36:15          11.76   0.08088     0.000
2022-01-12/01:36:15          11.76    0.1005     0.000
2022-01-12/01:36:15          11.76    0.1256     0.000
2022-01-12/01:36:15          11.76    0.1565     0.000
2022-01-12/01:36:15          11.76    0.1950 6.058e+08
2022-01-12/01:36:15          11.76    0.2432 1.481e+09
2022-01-12/01:36:15          11.76    0.3030 1.846e+09
2022-01-12/01:36:15          11.76    0.3776 1.781e+09
2022-01-12/01:36:15          11.76    0.4700 1.437e+09
2022-01-12/01:36:15          11.76    0.5855 1.045e+09
2022-01-12/01:36:15          11.76    0.7291 7.429e+08
2022-01-12/01:36:15          11.76    0.9078 5.331e+08
2022-01-12/01:36:15          11.76     1.129 3.913e+08
2022-01-12/01:36:15          11.76     1.406 2.833e+08
2022-01-12/01:36:15          11.76     1.751 2.054e+08
2022-01-12/01:36:15          11.76     2.180 1.542e+08
2022-01-12/01:36:15          11.76     2.715 1.205e+08
2022-01-12/01:36:15          11.76     3.375 8.649e+07
2022-01-12/01:36:15          11.76     4.202 6.426e+07
2022-01-12/01:36:15          11.76     5.232 4.789e+07
2022-01-12/01:36:15          11.76     6.521 3.393e+07
2022-01-12/01:36:15          11.76     8.126 2.327e+07
2022-01-12/01:36:15          11.76     10.11 1.581e+07
2022-01-12/01:36:15          11.76     12.59 1.175e+07
2022-01-12/01:36:15          11.76     15.68 7.846e+06
2022-01-12/01:36:15          11.76     19.53 6.009e+06
2022-01-12/01:36:15          11.76     24.32 4.467e+06
2022-01-12/01:36:15          11.76     39.23 3.368e+06
2022-01-12/01:36:15          11.76     46.73 2.415e+06
2022-01-12/01:36:15          11.76     56.30 1.742e+06
2022-01-12/01:36:15          11.76     67.84 1.148e+06
2022-01-12/01:36:15          11.76     81.77 8.847e+05
2022-01-12/01:36:15          11.76     98.36 7.372e+05
2022-01-12/01:36:15          11.76     118.6 6.028e+05
2022-01-12/01:36:15          11.76     142.9 4.242e+05
2022-01-12/01:36:15          11.76     171.8 3.467e+05
2022-01-12/01:36:15          11.76     206.7 2.775e+05
2022-01-12/01:36:15          11.76     247.6 2.109e+05
2022-01-12/01:36:15          11.76     295.9 1.572e+05
2022-01-12/01:36:15          11.76     353.2 1.091e+05
2022-01-12/01:36:15          11.76     421.5 7.545e+04
2022-01-12/01:36:15          11.76     504.2 4.673e+04
2022-01-12/01:36:15          11.76     605.4 2.626e+04
2022-01-12/01:36:15          11.76     731.8 1.490e+04
2022-01-12/01:36:15          11.76     972.3     7871.
2022-01-12/01:36:45          11.76   0.03075     0.000
2022-01-12/01:36:45          11.76   0.03242     0.000
2022-01-12/01:36:45          11.76   0.04127     0.000
2022-01-12/01:36:45          11.76   0.05200     0.000
2022-01-12/01:36:45          11.76   0.06481     0.000
2022-01-12/01:36:45          11.76   0.08088     0.000
2022-01-12/01:36:45          11.76    0.1005     0.000
2022-01-12/01:36:45          11.76    0.1256     0.000
2022-01-12/01:36:45          11.76    0.1565     0.000
2022-01-12/01:36:45          11.76    0.1950 2.321e+07
2022-01-12/01:36:45          11.76    0.2432 1.860e+08
2022-01-12/01:36:45          11.76    0.3030 4.287e+08
2022-01-12/01:36:45          11.76    0.3776 5.291e+08
2022-01-12/01:36:45          11.76    0.4700 4.590e+08
2022-01-12/01:36:45          11.76    0.5855 3.984e+08
2022-01-12/01:36:45          11.76    0.7291 2.984e+08
2022-01-12/01:36:45          11.76    0.9078 2.004e+08
2022-01-12/01:36:45          11.76     1.129 1.342e+08
2022-01-12/01:36:45          11.76     1.406 8.578e+07
2022-01-12/01:36:45          11.76     1.751 5.269e+07
2022-01-12/01:36:45          11.76     2.180 1.483e+08
2022-01-12/01:36:45          11.76     2.715 1.139e+08
2022-01-12/01:36:45          11.76     3.375 8.395e+07
2022-01-12/01:36:45          11.76     4.202 6.114e+07
2022-01-12/01:36:45          11.76     5.232 4.221e+07
2022-01-12/01:36:45          11.76     6.521 2.926e+07
2022-01-12/01:36:45          11.76     8.126 1.976e+07
2022-01-12/01:36:45          11.76     10.11 1.291e+07
2022-01-12/01:36:45          11.76     12.59 1.101e+07
2022-01-12/01:36:45          11.76     15.68 7.302e+06
2022-01-12/01:36:45          11.76     19.53 5.269e+06
2022-01-12/01:36:45          11.76     24.32 3.320e+06
2022-01-12/01:36:45          11.76     39.23 2.433e+06
2022-01-12/01:36:45          11.76     46.73 1.709e+06
2022-01-12/01:36:45          11.76     56.30 1.188e+06
2022-01-12/01:36:45          11.76     67.84 7.707e+05
2022-01-12/01:36:45          11.76     81.77 5.227e+05
2022-01-12/01:36:45          11.76     98.36 3.863e+05
2022-01-12/01:36:45          11.76     118.6 2.968e+05
2022-01-12/01:36:45          11.76     142.9 1.998e+05
2022-01-12/01:36:45          11.76     171.8 1.537e+05
2022-01-12/01:36:45          11.76     206.7 1.163e+05
2022-01-12/01:36:45          11.76     247.6 8.909e+04
2022-01-12/01:36:45          11.76     295.9 6.651e+04
2022-01-12/01:36:45          11.76     353.2 4.980e+04
2022-01-12/01:36:45          11.76     421.5 3.179e+04
2022-01-12/01:36:45          11.76     504.2 2.007e+04
2022-01-12/01:36:45          11.76     605.4 1.184e+04
2022-01-12/01:36:45          11.76     731.8     6790.
2022-01-12/01:36:45          11.76     972.3     3691.
2022-01-12/01:37:15          11.75   0.03075     0.000
2022-01-12/01:37:15          11.75   0.03242     0.000
2022-01-12/01:37:15          11.75   0.04127     0.000
2022-01-12/01:37:15          11.75   0.05200     0.000
2022-01-12/01:37:15          11.75   0.06481     0.000
2022-01-12/01:37:15          11.75   0.08088     0.000
2022-01-12/01:37:15          11.75    0.1005     0.000
2022-01-12/01:37:15          11.75    0.1256     0.000
2022-01-12/01:37:15          11.75    0.1565     0.000
2022-01-12/01:37:15          11.75    0.1950 1.218e+07
2022-01-12/01:37:15          11.75    0.2432 1.294e+08
2022-01-12/01:37:15          11.75    0.3030 2.760e+08
2022-01-12/01:37:15          11.75    0.3776 3.365e+08
2022-01-12/01:37:15          11.75    0.4700 4.622e+08
2022-01-12/01:37:15          11.75    0.5855 6.916e+08
2022-01-12/01:37:15          11.75    0.7291 5.458e+08
2022-01-12/01:37:15          11.75    0.9078 3.949e+08
2022-01-12/01:37:15          11.75     1.129 2.722e+08
2022-01-12/01:37:15          11.75     1.406 1.867e+08
2022-01-12/01:37:15          11.75     1.751 1.245e+08
2022-01-12/01:37:15          11.75     2.180 1.611e+08
2022-01-12/01:37:15          11.75     2.715 1.206e+08
2022-01-12/01:37:15          11.75     3.375 9.080e+07
2022-01-12/01:37:15          11.75     4.202 6.740e+07
2022-01-12/01:37:15          11.75     5.232 5.029e+07
2022-01-12/01:37:15          11.75     6.521 3.571e+07
2022-01-12/01:37:15          11.75     8.126 2.619e+07
2022-01-12/01:37:15          11.75     10.11 1.808e+07
2022-01-12/01:37:15          11.75     12.59 1.279e+07
2022-01-12/01:37:15          11.75     15.68 9.440e+06
2022-01-12/01:37:15          11.75     19.53 6.689e+06
2022-01-12/01:37:15          11.75     24.32 4.195e+06
2022-01-12/01:37:15          11.75     39.23 2.687e+06
2022-01-12/01:37:15          11.75     46.73 1.659e+06
2022-01-12/01:37:15          11.75     56.30 1.230e+06
2022-01-12/01:37:15          11.75     67.84 8.444e+05
2022-01-12/01:37:15          11.75     81.77 6.018e+05
2022-01-12/01:37:15          11.75     98.36 5.005e+05
2022-01-12/01:37:15          11.75     118.6 4.013e+05
2022-01-12/01:37:15          11.75     142.9 3.040e+05
2022-01-12/01:37:15          11.75     171.8 2.351e+05
2022-01-12/01:37:15          11.75     206.7 1.764e+05
2022-01-12/01:37:15          11.75     247.6 1.316e+05
2022-01-12/01:37:15          11.75     295.9 1.021e+05
2022-01-12/01:37:15          11.75     353.2 7.409e+04
2022-01-12/01:37:15          11.75     421.5 4.602e+04
2022-01-12/01:37:15          11.75     504.2 2.878e+04
2022-01-12/01:37:15          11.75     605.4 1.644e+04
2022-01-12/01:37:15          11.75     731.8     9545.
2022-01-12/01:37:15          11.75     972.3     4706.
2022-01-12/01:37:45          11.75   0.03075     0.000
2022-01-12/01:37:45          11.75   0.03242     0.000
2022-01-12/01:37:45          11.75   0.04127     0.000
2022-01-12/01:37:45          11.75   0.05200     0.000
2022-01-12/01:37:45          11.75   0.06481     0.000
2022-01-12/01:37:45          11.75   0.08088     0.000
2022-01-12/01:37:45          11.75    0.1005     0.000
2022-01-12/01:37:45          11.75    0.1256     0.000
2022-01-12/01:37:45          11.75    0.1565     0.000
2022-01-12/01:37:45          11.75    0.1950 5.402e+08
2022-01-12/01:37:45          11.75    0.2432 1.233e+09
2022-01-12/01:37:45          11.75    0.3030 1.276e+09
2022-01-12/01:37:45          11.75    0.3776 1.165e+09
2022-01-12/01:37:45          11.75    0.4700 1.085e+09
2022-01-12/01:37:45          11.75    0.5855 9.377e+08
2022-01-12/01:37:45          11.75    0.7291 7.193e+08
2022-01-12/01:37:45          11.75    0.9078 5.069e+08
2022-01-12/01:37:45          11.75     1.129 3.608e+08
2022-01-12/01:37:45          11.75     1.406 2.608e+08
2022-01-12/01:37:45          11.75     1.751 1.947e+08
2022-01-12/01:37:45          11.75     2.180 1.577e+08
2022-01-12/01:37:45          11.75     2.715 1.222e+08
2022-01-12/01:37:45          11.75     3.375 9.795e+07
2022-01-12/01:37:45          11.75     4.202 7.396e+07
2022-01-12/01:37:45          11.75     5.232 5.835e+07
2022-01-12/01:37:45          11.75     6.521 4.420e+07
2022-01-12/01:37:45          11.75     8.126 3.272e+07
2022-01-12/01:37:45          11.75     10.11 2.421e+07
2022-01-12/01:37:45          11.75     12.59 1.868e+07
2022-01-12/01:37:45          11.75     15.68 1.305e+07
2022-01-12/01:37:45          11.75     19.53 9.439e+06
2022-01-12/01:37:45          11.75     24.32 7.249e+06
2022-01-12/01:37:45          11.75     39.23 4.838e+06
2022-01-12/01:37:45          11.75     46.73 3.417e+06
2022-01-12/01:37:45          11.75     56.30 2.474e+06
2022-01-12/01:37:45          11.75     67.84 1.742e+06
2022-01-12/01:37:45          11.75     81.77 1.289e+06
2022-01-12/01:37:45          11.75     98.36 1.109e+06
2022-01-12/01:37:45          11.75     118.6 9.155e+05
2022-01-12/01:37:45          11.75     142.9 7.035e+05
2022-01-12/01:37:45          11.75     171.8 5.308e+05
2022-01-12/01:37:45          11.75     206.7 4.566e+05
2022-01-12/01:37:45          11.75     247.6 3.006e+05
2022-01-12/01:37:45          11.75     295.9 2.184e+05
2022-01-12/01:37:45          11.75     353.2 1.503e+05
2022-01-12/01:37:45          11.75     421.5 1.048e+05
2022-01-12/01:37:45          11.75     504.2 6.063e+04
2022-01-12/01:37:45          11.75     605.4 3.884e+04
2022-01-12/01:37:45          11.75     731.8 2.326e+04
2022-01-12/01:37:45          11.75     972.3 1.024e+04
2022-01-12/01:38:15          11.75   0.03075     0.000
2022-01-12/01:38:15          11.75   0.03242     0.000
2022-01-12/01:38:15          11.75   0.04127     0.000
2022-01-12/01:38:15          11.75   0.05200     0.000
2022-01-12/01:38:15          11.75   0.06481     0.000
2022-01-12/01:38:15          11.75   0.08088     0.000
2022-01-12/01:38:15          11.75    0.1005     0.000
2022-01-12/01:38:15          11.75    0.1256     0.000
2022-01-12/01:38:15          11.75    0.1565     0.000
2022-01-12/01:38:15          11.75    0.1950 6.249e+08
2022-01-12/01:38:15          11.75    0.2432 1.438e+09
2022-01-12/01:38:15          11.75    0.3030 1.704e+09
2022-01-12/01:38:15          11.75    0.3776 1.757e+09
2022-01-12/01:38:15          11.75    0.4700 1.525e+09
2022-01-12/01:38:15          11.75    0.5855 1.009e+09
2022-01-12/01:38:15          11.75    0.7291 6.755e+08
2022-01-12/01:38:15          11.75    0.9078 4.670e+08
2022-01-12/01:38:15          11.75     1.129 3.392e+08
2022-01-12/01:38:15          11.75     1.406 2.480e+08
2022-01-12/01:38:15          11.75     1.751 1.872e+08
2022-01-12/01:38:15          11.75     2.180 1.439e+08
2022-01-12/01:38:15          11.75     2.715 1.097e+08
2022-01-12/01:38:15          11.75     3.375 8.671e+07
2022-01-12/01:38:15          11.75     4.202 6.739e+07
2022-01-12/01:38:15          11.75     5.232 5.266e+07
2022-01-12/01:38:15          11.75     6.521 3.954e+07
2022-01-12/01:38:15          11.75     8.126 2.891e+07
2022-01-12/01:38:15          11.75     10.11 2.177e+07
2022-01-12/01:38:15          11.75     12.59 1.683e+07
2022-01-12/01:38:15          11.75     15.68 1.197e+07
2022-01-12/01:38:15          11.75     19.53 9.643e+06
2022-01-12/01:38:15          11.75     24.32 6.719e+06
2022-01-12/01:38:15          11.75     39.23 5.164e+06
2022-01-12/01:38:15          11.75     46.73 3.435e+06
2022-01-12/01:38:15          11.75     56.30 2.531e+06
2022-01-12/01:38:15          11.75     67.84 1.708e+06
2022-01-12/01:38:15          11.75     81.77 1.178e+06
2022-01-12/01:38:15          11.75     98.36 1.057e+06
2022-01-12/01:38:15          11.75     118.6 8.628e+05
2022-01-12/01:38:15          11.75     142.9 6.582e+05
2022-01-12/01:38:15          11.75     171.8 5.286e+05
2022-01-12/01:38:15          11.75     206.7 4.197e+05
2022-01-12/01:38:15          11.75     247.6 2.802e+05
2022-01-12/01:38:15          11.75     295.9 1.960e+05
2022-01-12/01:38:15          11.75     353.2 1.402e+05
2022-01-12/01:38:15          11.75     421.5 9.311e+04
2022-01-12/01:38:15          11.75     504.2 5.950e+04
2022-01-12/01:38:15          11.75     605.4 3.492e+04
2022-01-12/01:38:15          11.75     731.8 2.194e+04
2022-01-12/01:38:15          11.75     972.3 1.013e+04
2022-01-12/01:38:45          11.74   0.03075     0.000
2022-01-12/01:38:45          11.74   0.03242     0.000
2022-01-12/01:38:45          11.74   0.04127     0.000
2022-01-12/01:38:45          11.74   0.05200     0.000
2022-01-12/01:38:45          11.74   0.06481     0.000
2022-01-12/01:38:45          11.74   0.08088     0.000
2022-01-12/01:38:45          11.74    0.1005     0.000
2022-01-12/01:38:45          11.74    0.1256     0.000
2022-01-12/01:38:45          11.74    0.1565     0.000
2022-01-12/01:38:45          11.74    0.1950 2.437e+07
2022-01-12/01:38:45          11.74    0.2432 7.577e+07
2022-01-12/01:38:45          11.74    0.3030 1.242e+08
2022-01-12/01:38:45          11.74    0.3776 1.206e+08
2022-01-12/01:38:45          11.74    0.4700 1.299e+08
2022-01-12/01:38:45          11.74    0.5855 1.867e+08
2022-01-12/01:38:45          11.74    0.7291 1.552e+08
2022-01-12/01:38:45          11.74    0.9078 1.112e+08
2022-01-12/01:38:45          11.74     1.129 7.300e+07
2022-01-12/01:38:45          11.74     1.406 4.759e+07
2022-01-12/01:38:45          11.74     1.751 3.125e+07
2022-01-12/01:38:45          11.74     2.180 5.669e+07
2022-01-12/01:38:45          11.74     2.715 5.805e+07
2022-01-12/01:38:45          11.74     3.375 4.224e+07
2022-01-12/01:38:45          11.74     4.202 2.835e+07
2022-01-12/01:38:45          11.74     5.232 1.844e+07
2022-01-12/01:38:45          11.74     6.521 1.612e+07
2022-01-12/01:38:45          11.74     8.126 1.890e+07
2022-01-12/01:38:45          11.74     10.11 1.410e+07
2022-01-12/01:38:45          11.74     12.59 1.161e+07
2022-01-12/01:38:45          11.74     15.68 8.276e+06
2022-01-12/01:38:45          11.74     19.53 6.322e+06
2022-01-12/01:38:45          11.74     24.32 4.463e+06
2022-01-12/01:38:45          11.74     39.23 2.910e+06
2022-01-12/01:38:45          11.74     46.73 1.759e+06
2022-01-12/01:38:45          11.74     56.30 1.262e+06
2022-01-12/01:38:45          11.74     67.84 8.328e+05
2022-01-12/01:38:45          11.74     81.77 5.068e+05
2022-01-12/01:38:45          11.74     98.36 4.181e+05
2022-01-12/01:38:45          11.74     118.6 3.085e+05
2022-01-12/01:38:45          11.74     142.9 2.509e+05
2022-01-12/01:38:45          11.74     171.8 1.794e+05
2022-01-12/01:38:45          11.74     206.7 1.502e+05
2022-01-12/01:38:45          11.74     247.6 1.037e+05
2022-01-12/01:38:45          11.74     295.9 6.964e+04
2022-01-12/01:38:45          11.74     353.2 4.967e+04
2022-01-12/01:38:45          11.74     421.5 3.210e+04
2022-01-12/01:38:45          11.74     504.2 1.981e+04
2022-01-12/01:38:45          11.74     605.4 1.115e+04
2022-01-12/01:38:45          11.74     731.8     6285.
2022-01-12/01:38:45          11.74     972.3     3235.
2022-01-12/01:39:15          11.74   0.03075     0.000
2022-01-12/01:39:15          11.74   0.03242     0.000
2022-01-12/01:39:15          11.74   0.04127     0.000
2022-01-12/01:39:15          11.74   0.05200     0.000
2022-01-12/01:39:15          11.74   0.06481     0.000
2022-01-12/01:39:15          11.74   0.08088     0.000
2022-01-12/01:39:15          11.74    0.1005     0.000
2022-01-12/01:39:15          11.74    0.1256     0.000
2022-01-12/01:39:15          11.74    0.1565     0.000
2022-01-12/01:39:15          11.74    0.1950     0.000
2022-01-12/01:39:15          11.74    0.2432 4.791e+07
2022-01-12/01:39:15          11.74    0.3030 9.611e+07
2022-01-12/01:39:15          11.74    0.3776 9.707e+07
2022-01-12/01:39:15          11.74    0.4700 9.306e+07
2022-01-12/01:39:15          11.74    0.5855 1.313e+08
2022-01-12/01:39:15          11.74    0.7291 1.077e+08
2022-01-12/01:39:15          11.74    0.9078 7.761e+07
2022-01-12/01:39:15          11.74     1.129 5.175e+07
2022-01-12/01:39:15          11.74     1.406 3.316e+07
2022-01-12/01:39:15          11.74     1.751 2.054e+07
2022-01-12/01:39:15          11.74     2.180 1.115e+08
2022-01-12/01:39:15          11.74     2.715 9.075e+07
2022-01-12/01:39:15          11.74     3.375 7.068e+07
2022-01-12/01:39:15          11.74     4.202 5.230e+07
2022-01-12/01:39:15          11.74     5.232 3.805e+07
2022-01-12/01:39:15          11.74     6.521 2.576e+07
2022-01-12/01:39:15          11.74     8.126 1.960e+07
2022-01-12/01:39:15          11.74     10.11 1.399e+07
2022-01-12/01:39:15          11.74     12.59 1.175e+07
2022-01-12/01:39:15          11.74     15.68 8.155e+06
2022-01-12/01:39:15          11.74     19.53 6.130e+06
2022-01-12/01:39:15          11.74     24.32 4.253e+06
2022-01-12/01:39:15          11.74     39.23 2.979e+06
2022-01-12/01:39:15          11.74     46.73 2.003e+06
2022-01-12/01:39:15          11.74     56.30 1.409e+06
2022-01-12/01:39:15          11.74     67.84 9.254e+05
2022-01-12/01:39:15          11.74     81.77 6.394e+05
2022-01-12/01:39:15          11.74     98.36 4.602e+05
2022-01-12/01:39:15          11.74     118.6 3.319e+05
2022-01-12/01:39:15          11.74     142.9 2.438e+05
2022-01-12/01:39:15          11.74     171.8 1.820e+05
2022-01-12/01:39:15          11.74     206.7 1.393e+05
2022-01-12/01:39:15          11.74     247.6 1.115e+05
2022-01-12/01:39:15          11.74     295.9 7.649e+04
2022-01-12/01:39:15          11.74     353.2 5.180e+04
2022-01-12/01:39:15          11.74     421.5 3.307e+04
2022-01-12/01:39:15          11.74     504.2 2.149e+04
2022-01-12/01:39:15          11.74     605.4 1.227e+04
2022-01-12/01:39:15          11.74     731.8     7883.
2022-01-12/01:39:15          11.74     972.3     3476.
2022-01-12/01:39:45          11.74   0.03075     0.000
2022-01-12/01:39:45          11.74   0.03242     0.000
2022-01-12/01:39:45          11.74   0.04127     0.000
2022-01-12/01:39:45          11.74   0.05200     0.000
2022-01-12/01:39:45          11.74   0.06481     0.000
2022-01-12/01:39:45          11.74   0.08088     0.000
2022-01-12/01:39:45          11.74    0.1005     0.000
2022-01-12/01:39:45          11.74    0.1256     0.000
2022-01-12/01:39:45          11.74    0.1565     0.000
2022-01-12/01:39:45          11.74    0.1950     0.000
2022-01-12/01:39:45          11.74    0.2432 1.489e+08
2022-01-12/01:39:45          11.74    0.3030 3.058e+08
2022-01-12/01:39:45          11.74    0.3776 3.364e+08
2022-01-12/01:39:45          11.74    0.4700 2.812e+08
2022-01-12/01:39:45          11.74    0.5855 2.300e+08
2022-01-12/01:39:45          11.74    0.7291 1.686e+08
2022-01-12/01:39:45          11.74    0.9078 1.168e+08
2022-01-12/01:39:45          11.74     1.129 7.784e+07
2022-01-12/01:39:45          11.74     1.406 5.054e+07
2022-01-12/01:39:45          11.74     1.751 3.177e+07
2022-01-12/01:39:45          11.74     2.180 6.629e+07
2022-01-12/01:39:45          11.74     2.715 6.656e+07
2022-01-12/01:39:45          11.74     3.375 4.789e+07
2022-01-12/01:39:45          11.74     4.202 3.164e+07
2022-01-12/01:39:45          11.74     5.232 2.127e+07
2022-01-12/01:39:45          11.74     6.521 1.831e+07
2022-01-12/01:39:45          11.74     8.126 1.872e+07
2022-01-12/01:39:45          11.74     10.11 1.416e+07
2022-01-12/01:39:45          11.74     12.59 1.194e+07
2022-01-12/01:39:45          11.74     15.68 9.408e+06
2022-01-12/01:39:45          11.74     19.53 6.929e+06
2022-01-12/01:39:45          11.74     24.32 5.230e+06
2022-01-12/01:39:45          11.74     39.23 3.546e+06
2022-01-12/01:39:45          11.74     46.73 2.451e+06
2022-01-12/01:39:45          11.74     56.30 1.777e+06
2022-01-12/01:39:45          11.74     67.84 1.130e+06
2022-01-12/01:39:45          11.74     81.77 7.756e+05
2022-01-12/01:39:45          11.74     98.36 5.910e+05
2022-01-12/01:39:45          11.74     118.6 4.412e+05
2022-01-12/01:39:45          11.74     142.9 3.156e+05
2022-01-12/01:39:45          11.74     171.8 2.332e+05
2022-01-12/01:39:45          11.74     206.7 1.763e+05
2022-01-12/01:39:45          11.74     247.6 1.424e+05
2022-01-12/01:39:45          11.74     295.9 1.023e+05
2022-01-12/01:39:45          11.74     353.2 7.171e+04
2022-01-12/01:39:45          11.74     421.5 4.702e+04
2022-01-12/01:39:45          11.74     504.2 3.085e+04
2022-01-12/01:39:45          11.74     605.4 1.837e+04
2022-01-12/01:39:45          11.74     731.8 1.069e+04
2022-01-12/01:39:45          11.74     972.3     5045.
2022-01-12/01:40:15          11.73   0.03075     0.000
2022-01-12/01:40:15          11.73   0.03242     0.000
2022-01-12/01:40:15          11.73   0.04127     0.000
2022-01-12/01:40:15          11.73   0.05200     0.000
2022-01-12/01:40:15          11.73   0.06481     0.000
2022-01-12/01:40:15          11.73   0.08088     0.000
2022-01-12/01:40:15          11.73    0.1005     0.000
2022-01-12/01:40:15          11.73    0.1256     0.000
2022-01-12/01:40:15          11.73    0.1565     0.000
2022-01-12/01:40:15          11.73    0.1950 2.590e+07
2022-01-12/01:40:15          11.73    0.2432 8.921e+07
2022-01-12/01:40:15          11.73    0.3030 1.876e+08
